id,member_id,genre_kor,nickname,title,description,cover_url,status,total_heart_count,total_view_count,favor_count,created_at,updated_at,deleted_at,score
5982,72066c04-4a18-4ad6-b34b-849b1d2aca21,"코미디,패러디",5981번째 사람,Ponkotsuland Saga,Ponkotsuland Saga에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/2/76400.webp?s=4e990cfee580e61638ab4c5ae6e6b349,ACTIVE,1,140,111,2023-06-27 00:33:14.962273,,,3.41
5983,89123a92-32f5-415b-9bff-ca4e315ed750,"코미디,어린이",5982번째 사람,Ponsuke no Haru,Ponsuke no Haru에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/86272.webp?s=c8ffe37271e36c6b2f7d3d5ce06b398a,ACTIVE,1,62,111,2023-06-27 00:33:14.962273,,,6.33
5984,70eeeab2-e80c-4bbc-9892-3920d821c510,액션,5983번째 사람,Ponsuke no Udekurabe,Ponsuke no Udekurabe에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/qm_50.gif?s=d4a014bf57649e73109c9fadc7c9c180,ACTIVE,1,91,111,2023-06-27 00:33:14.962273,,,6.4
5985,08b7d168-e76d-4395-80f1-4b894ad05fcd,"모험,드라마",5984번째 사람,Ponta to Ensoku,Ponta to Ensoku에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/7/36769.webp?s=a3dc54c513bc81871de923b3e1da04fa,ACTIVE,1,185,111,2023-06-27 00:33:14.962273,,,6.4
5986,ca340b37-c121-40fe-b453-8d5160f47f46,"모험,판타지,어린이",5985번째 사람,Poppen-sensei to Kaerazu no Numa,Poppen-sensei to Kaerazu no Numa에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/10/72657.webp?s=90b1f98a26d27822403465265357a8d2,ACTIVE,1,56,111,2023-06-27 00:33:14.962273,,,4.45
5987,70a7bf3e-44d9-46da-ae1b-3f556b284a0c,어린이,5986번째 사람,Poppoya-san: Nonki Ekichou,Poppoya-san: Nonki Ekichou에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/5/61211.webp?s=71bd70f6d08ba8da80a49283eca70f7d,ACTIVE,1,74,111,2023-06-27 00:33:14.962273,,,7.57
5988,a5b32d52-1c8a-48df-9122-d17b8d71cc27,어린이,5987번째 사람,Poppoya-san: Nonki Kikanshi,Poppoya-san: Nonki Kikanshi에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/qm_50.gif?s=d4a014bf57649e73109c9fadc7c9c180,ACTIVE,1,67,111,2023-06-27 00:33:14.962273,,,7.14
5989,4adc8ce5-bdb3-4d43-8c43-e82898ba1019,어린이,5988번째 사람,Poron Guitar,Poron Guitar에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/71813.webp?s=26fc76b2f97266c744a2177922b689df,ACTIVE,1,78,111,2023-06-27 00:33:14.962273,,,4.37
5990,d328403b-5dee-459a-8186-3e2cabc45dea,어린이,5989번째 사람,Porong Porong Pororo 2,Porong Porong Pororo 2에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/66615.webp?s=c8b9736e2171df59add3a20e1e0fc4bf,ACTIVE,52,62,525252,2023-06-27 00:33:14.962273,,,5.57
5991,8a4289c4-6644-4380-ad67-2c09af5a818c,"어린이,SF",5990번째 사람,Porong Porong Pororo 3,Porong Porong Pororo 3에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/66621.webp?s=843bdc73c10536d202d64f7abaa6b3aa,ACTIVE,52,60,525252,2023-06-27 00:33:14.962273,,,5.42
5992,59dfb22b-d420-40fb-9060-9eb2a11e92e7,"자동차,어린이",5991번째 사람,Porong Porong Pororo 4,Porong Porong Pororo 4에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/11/66623.webp?s=51fb2507b4051484e73d38c51503ffce,ACTIVE,26,65,262626,2023-06-27 00:33:14.962273,,,5.25
5993,1b8772f5-df98-4f51-b906-2f964c631546,"자동차,어린이",5992번째 사람,Porong Porong Pororo 5,Porong Porong Pororo 5에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/11/66625.webp?s=3773b2092e4b7e8bfdee95d2d23db3c4,ACTIVE,26,66,262626,2023-06-27 00:33:14.962273,,,5.63
5994,812b6803-b2f5-4e0f-b265-8470e9a35f61,"모험,어린이",5993번째 사람,Pororo Daemoheom,Pororo Daemoheom에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/7/66613.webp?s=00eb4dc3095d0e9fda8e0cd56ca0e4cd,ACTIVE,1,88,111,2023-06-27 00:33:14.962273,,,5.44
5995,bd5c807f-b572-4e61-bd13-d89adfb1c7a6,"자동차,어린이",5994번째 사람,Pororo Geugjangpan Super Sseolmae Daemoheom,Pororo Geugjangpan Super Sseolmae Daemoheom에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/66629.webp?s=87d916fb778abe1788c9ca2f6101b611,ACTIVE,1,58,111,2023-06-27 00:33:14.962273,,,4.14
5996,2a58eb2e-8591-4433-a18f-a659c27fd24d,"모험,어린이",5995번째 사람,Pororo Hanguk-e Wass-eoyo,Pororo Hanguk-e Wass-eoyo에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/11/66631.webp?s=2234a3cdb81b8eea6290baa6b3010f0d,ACTIVE,1,64,111,2023-06-27 00:33:14.962273,,,4.55
5997,a66e7853-c0d4-4e4f-8d8e-6e9d7e89b7e7,"어린이,음악",5996번째 사람,Pororo&#039;s English Show,Pororo&#039;s English Show에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1879/100467.webp?s=3c72ac397f27958502d1bddc8935964e,ACTIVE,13,53,131313,2023-06-27 00:33:14.962273,,,5.31
5998,76a413f6-60ac-4fa8-9e09-9466b43f380a,"어린이,음악",5997번째 사람,Pororo-wa Noraehaeyo,Pororo-wa Noraehaeyo에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/5/66619.webp?s=fea978e9aa5c6f73f97b2e0fd7713962,ACTIVE,14,55,141414,2023-06-27 00:33:14.962273,,,5.36
5999,2c01ec78-b964-430f-b527-65ba61c9abe3,코미디,5998번째 사람,Potecco Babies (2011),Potecco Babies (2011)에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/7/58921.webp?s=bf26d21216ce5e7e5189c47e60f216d8,ACTIVE,12,118,121212,2023-06-27 00:33:14.962273,,,4.85
6000,fb715347-df95-4742-bd27-d11e584de3ce,어린이,5999번째 사람,Pozzie,Pozzie에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/11/23871.webp?s=fa4a0abda1b93403f2ab09c94fc1b6ca,ACTIVE,17,82,171717,2023-06-27 00:33:14.962273,,,6.73
6001,91b88f3a-722e-407d-9e39-15619b5d7e9f,"드라마,어린이",6000번째 사람,Present,Present에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1838/91396.webp?s=1f9ba4ab6e9d0cc6be5d3b96d43905ef,ACTIVE,1,45,111,2023-06-27 00:33:14.962273,,,5.5
6002,ee47dfc5-4ae5-4649-a5af-7139b69c7b83,일상,6001번째 사람,Pride,Pride에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1420/118569.webp?s=d3a410c791f8b8226ceea29b34ffc52d,ACTIVE,1,35,111,2023-06-27 00:33:14.962273,,,4.89
6003,cfaa0373-5581-49b8-9ba0-d655680e19bc,코미디,6002번째 사람,Prison Bear,Prison Bear에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/63759.webp?s=ba6234e435471913ac51fde299aa6c1e,ACTIVE,1,92,111,2023-06-27 00:33:14.962273,,,3.39
6004,c8fdc1ea-6360-4699-b13c-c5c6f48f2fa9,"코미디,미스터리",6003번째 사람,Private Eye Dol,Private Eye Dol에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/2/66087.webp?s=0c187013da1e7dc4d68661d80f740f62,ACTIVE,3,73,333,2023-06-27 00:33:14.962273,,,5.91
6005,95c7e6ea-1d59-4727-89c1-7d41077d7073,"어린이,스포츠",6004번째 사람,Pro Golfer Saru,Pro Golfer Saru에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/11/45042.webp?s=c115bde80f19a75d902e6d8a635cd0cb,ACTIVE,1,74,111,2023-06-27 00:33:14.962273,,,6.2
6006,05c49aaa-23ca-4e66-855d-f039895305d6,"어린이,스포츠",6005번째 사람,Pro Golfer Saru (1985),Pro Golfer Saru (1985)에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/5/46521.webp?s=ab4320a0435b994b265a2f166387f619,ACTIVE,143,108,143143143,2023-06-27 00:33:14.962273,,,6.77
6007,f20461d7-8bd6-4c39-a56f-03082f7e49fa,"어린이,스포츠",6006번째 사람,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/46227.webp?s=bc5ba86e6ba9914e92f61071f4a9bd0a,ACTIVE,1,73,111,2023-06-27 00:33:14.962273,,,4.5
6008,e062e3ac-22f8-40e0-b38d-e8c847564296,"어린이,스포츠",6007번째 사람,Pro Golfer Saru: Super Golf World e no Chousen!!,Pro Golfer Saru: Super Golf World e no Chousen!!에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/2/46223.webp?s=9b7f0ae8b6233dd0455003963c1c2a95,ACTIVE,1,61,111,2023-06-27 00:33:14.962273,,,5.6
6009,75f99d7b-ac87-48f7-bff4-9737d7ab1e83,"코미디,스포츠",6008번째 사람,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/2/49119.webp?s=e6e1d4f3a4a56e24ac231fae4d54b31d,ACTIVE,1,58,111,2023-06-27 00:33:14.962273,,,4.5
6010,f3b7ae88-3e72-40dd-af07-eb8cfb047b4a,"코미디,스포츠",6009번째 사람,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/49121.webp?s=b035fcd30b8207a5ac9df940bbdd840a,ACTIVE,1,58,111,2023-06-27 00:33:14.962273,,,4.75
6011,7b1aa706-2416-46e5-990c-5abf4c0c0169,"액션,메카",6010번째 사람,Project HAL,Project HAL에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/10/77726.webp?s=7a0c253f97d9b78dcd650fba4764ea58,ACTIVE,3,201,333,2023-06-27 00:33:14.962273,,,5.96
6012,b014bf9d-ead9-44f9-a713-ddb42aad4343,"코미디,일상",6011번째 사람,PS3® no Tsukai Kata: feat.Peeping Life,PS3® no Tsukai Kata: feat.Peeping Life에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/7/77237.webp?s=3c6303ac3e6bd63bec27302582555978,ACTIVE,6,93,666,2023-06-27 00:33:14.962273,,,5.08
6013,eb656d91-cedc-4847-a448-adb2cf7da5f9,"코미디,어린이",6012번째 사람,Pururun! Shizuku-chan,Pururun! Shizuku-chan에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/2/26098.webp?s=29d01b96bf19fb7f93078e1236f29423,ACTIVE,51,148,515151,2023-06-27 00:33:14.962273,,,5.9
6014,fe8bd1e9-c674-4f3d-a41e-c8edc8dcaca2,"코미디,어린이",6013번째 사람,Pururun! Shizuku-chan Aha,Pururun! Shizuku-chan Aha에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/3/26376.webp?s=f1bbe8ac0b61f3b489d9417b40c96b88,ACTIVE,51,102,515151,2023-06-27 00:33:14.962273,,,5.86
6015,4bcd072b-b1fa-4238-be77-ff92b95f68ec,코미디,6014번째 사람,Puu-Neko,Puu-Neko에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/28722.webp?s=e8a7292625efac05916315824801d4b8,ACTIVE,11,496,111111,2023-06-27 00:33:14.962273,,,5.49
6016,07536b53-09bd-422a-9392-aa4a2fbf64d0,코미디,6015번째 사람,Puu-Neko Shougekijou,Puu-Neko Shougekijou에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/32327.webp?s=57e12650cf10edf21231da278fb214e0,ACTIVE,11,184,111111,2023-06-27 00:33:14.962273,,,5.79
6017,fd4194ea-ae8a-48aa-8647-3085bb5ebd65,"코미디,판타지",6016번째 사람,Puyo Puyo: Madou Monogatari,Puyo Puyo: Madou Monogatari에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1170/121597.webp?s=371b72e200da19e2f1c7c298ab9ed4ce,ACTIVE,1,151,111,2023-06-27 00:33:14.962273,,,6.8
6018,cd6aa5cc-a69a-4a51-86b2-21f931ea1149,"코미디,무술",6017번째 사람,Pyun Pyun Maru,Pyun Pyun Maru에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1812/135785.webp?s=8a0c8bc4cf6ba8a39ec72e589be54be5,ACTIVE,26,94,262626,2023-06-27 00:33:14.962273,,,7.13
6019,aa4332c7-5648-4fb3-8662-57328ab63ece,"코미디,음악",6018번째 사람,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu","Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu에 대한 작품 줄거리 입니다",,ACTIVE,1,405,111,2023-06-27 00:33:14.962273,,,7.03
6020,fd3e08b4-a7b8-455c-9b6a-622f29a4dcd2,"액션,판타지,역사,무술",6019번째 사람,Qin Shiming Yue 3D: Dianying Longteng Wanli,Qin Shiming Yue 3D: Dianying Longteng Wanli에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/67333.webp?s=3a39a10ea7a5a438377527d5bfdfc1ca,ACTIVE,1,254,111,2023-06-27 00:33:14.962273,,,6.91
6021,1aae80d1-5b52-4d59-b82e-c0e804bbfb37,"액션,판타지,역사,무술",6020번째 사람,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1416/113270.webp?s=c682c26390553b932751194cc995506c,ACTIVE,1,107,111,2023-06-27 00:33:14.962273,,,5.81
6022,ca929b2a-f1c5-4462-8cc4-060bef484e3b,"액션,코미디,판타지,역사,무술",6021번째 사람,Qin Shiming Yue Zhi: Guoqing Tebie Pian,Qin Shiming Yue Zhi: Guoqing Tebie Pian에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1416/113270.webp?s=c682c26390553b932751194cc995506c,ACTIVE,1,96,111,2023-06-27 00:33:14.962273,,,3.69
6023,405cf239-6ed3-47e5-90ba-16f7c8e6b107,"액션,판타지,역사,무술",6022번째 사람,Qin Shiming Yue Zhi: Junlin Tianxia,Qin Shiming Yue Zhi: Junlin Tianxia에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/67333.webp?s=3a39a10ea7a5a438377527d5bfdfc1ca,ACTIVE,0,208,0,2023-06-27 00:33:14.962273,,,7.46
6024,6e2694d7-1e9a-412f-a720-06d826097b5c,"액션,판타지,역사,무술",6023번째 사람,Qin Shiming Yue Zhi: Luosheng Tangxia,Qin Shiming Yue Zhi: Luosheng Tangxia에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1416/113270.webp?s=c682c26390553b932751194cc995506c,ACTIVE,1,131,111,2023-06-27 00:33:14.962273,,,6.05
6025,849f476f-f5bb-4ef0-ae42-ea6ef2ae45b5,"액션,판타지,역사,무술",6024번째 사람,Qin Shiming Yue Zhi: Tian Xing Jiu Ge,Qin Shiming Yue Zhi: Tian Xing Jiu Ge에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1416/113270.webp?s=c682c26390553b932751194cc995506c,ACTIVE,3,194,333,2023-06-27 00:33:14.962273,,,7.07
6026,144a8ac4-29e8-4e1f-a7eb-779c78012d52,"액션,판타지,역사,무술",6025번째 사람,Qin Shiming Yue Zhi: Wanli Changcheng,Qin Shiming Yue Zhi: Wanli Changcheng에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1416/113270.webp?s=c682c26390553b932751194cc995506c,ACTIVE,37,273,373737,2023-06-27 00:33:14.962273,,,8.43
6027,78c6dc1d-8177-4e96-826c-2605bf237714,"호러,미스터리,초자연적",6026번째 사람,Qui Shui Yi Yun,Qui Shui Yi Yun에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/2/81276.webp?s=be72043596547a26fcb9dc29fd38ae80,ACTIVE,12,83,121212,2023-06-27 00:33:14.962273,,,7.25
6028,ae319b2f-e322-4aca-99ce-4d0ce9555ed9,어린이,6027번째 사람,Rainbow no Anime Bako,Rainbow no Anime Bako에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/10/70843.webp?s=d9c913a39b6e0b71d9b1f0bb9f649df7,ACTIVE,1,56,111,2023-06-27 00:33:14.962273,,,3.86
6029,e37a50f6-6d0a-4d22-883c-723f9ec2df39,"모험,판타지,SF",6028번째 사람,Rainbow Sea,Rainbow Sea에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1375/90164.webp?s=91d94103400bc753fdc8694f5e640608,ACTIVE,26,67,262626,2023-06-27 00:33:14.962273,,,7.2
6030,11597c4f-91fa-4152-b4da-f13aaba0aa28,"액션,모험,SF",6029번째 사람,Rainbow Sentai Robin,Rainbow Sentai Robin에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/46831.webp?s=4b38593f819ce67476433876d43c0680,ACTIVE,48,233,484848,2023-06-27 00:33:14.962273,,,6.22
6031,4732eef1-6270-4f28-b730-e8c192fa31a6,"액션,모험",6030번째 사람,Raldessia Chronicles,Raldessia Chronicles에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/77367.webp?s=011d4b2079624a2471127913a0cd3ac5,ACTIVE,1,81,111,2023-06-27 00:33:14.962273,,,5.03
6032,344c29cd-a1ab-4652-acae-dcda01bd971e,"코미디,패러디,학교",6031번째 사람,Ranpou,Ranpou에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1487/120944.webp?s=bc598f03bed339e23fd6a6094aa26341,ACTIVE,21,103,212121,2023-06-27 00:33:14.962273,,,6.67
6033,fd4f7133-3c47-454b-84b7-afd0098fbfcb,"드라마,역사",6032번째 사람,Rennyo Monogatari,Rennyo Monogatari에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1170/121597.webp?s=371b72e200da19e2f1c7c298ab9ed4ce,ACTIVE,1,129,111,2023-06-27 00:33:14.962273,,,7.8
6034,a270a9f5-59f5-410c-b88c-1146516d3057,역사,6033번째 사람,Rennyo to Sono Haha,Rennyo to Sono Haha에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/17899.webp?s=080eb69fd4663bd1b65cd4bd7d375840,ACTIVE,1,132,111,2023-06-27 00:33:14.962273,,,6.21
6035,52e06614-47e5-4653-a67c-c038ed50fa19,코미디,6034번째 사람,Rerere no Tensai Bakabon,Rerere no Tensai Bakabon에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/5/60847.webp?s=832554194ee61731b7b05da373490d03,ACTIVE,24,182,242424,2023-06-27 00:33:14.962273,,,6.64
6036,6457a66b-9bd9-4a96-a729-5719099d9e3d,"어린이,메카",6035번째 사람,Rescue YoYo,Rescue YoYo에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/70837.webp?s=9f9c0cf159ad3dfdf28f00301fea4b77,ACTIVE,1,67,111,2023-06-27 00:33:14.962273,,,3.26
6037,0c661ae0-bc1b-4616-9dc7-74e9c0c5e3b0,모험,6036번째 사람,RGB Adventure,RGB Adventure에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/30308.webp?s=1a4a7132b0d6fb0f5ecdd4c2db8c5eac,ACTIVE,6,109,666,2023-06-27 00:33:14.962273,,,5.21
6038,3e1a7fe3-b5a1-4670-ab7d-87ac71b6067d,모험,6037번째 사람,Ribbon no Kishi (1999),Ribbon no Kishi (1999)에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/74720.webp?s=4c7fe2e5fc7dff19a4c01ec12611b4f7,ACTIVE,1,178,111,2023-06-27 00:33:14.962273,,,5.86
6039,bffe6aa9-05ff-4244-b46b-a66adc122733,모험,6038번째 사람,Ribbon no Kishi Pilot,Ribbon no Kishi Pilot에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/58317.webp?s=440b1eb443b00eabae11858a6c4ac4b0,ACTIVE,1,139,111,2023-06-27 00:33:14.962273,,,5.36
6040,f2e08f3b-a098-41f5-93e2-2f51a91891a7,코미디,6039번째 사람,Ribbon-chan,Ribbon-chan에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/48753.webp?s=3fca138f5698d13cc54c83b0757189da,ACTIVE,24,93,242424,2023-06-27 00:33:14.962273,,,4.83
6041,7f848f2b-1048-4f9f-b441-0c8c9c38ae05,어린이,6040번째 사람,Risu no Panache,Risu no Panache에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1596/123832.webp?s=0f563eae20c6099bfa88d82d5d3f5daf,ACTIVE,1,83,111,2023-06-27 00:33:14.962273,,,4.92
6042,63499a86-deb7-4a9e-a55d-7bf062c87e4b,일상,6041번째 사람,Rita to Nantoka,Rita to Nantoka에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/26412.webp?s=e05fcd29dd69a75053952d34a8ca7e60,ACTIVE,26,269,262626,2023-06-27 00:33:14.962273,,,6.0
6043,fe3f4a7c-5f90-4166-a89b-dd25160ef8e8,"코미디,어린이",6042번째 사람,Robby to Kerobby,Robby to Kerobby에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/67973.webp?s=76b621e0ce7706eb7d7cd052b77753bd,ACTIVE,52,94,525252,2023-06-27 00:33:14.962273,,,6.0
6044,bd9dd53e-651d-40bb-a8ab-1062ed5c2e6c,"코미디,어린이",6043번째 사람,Robin-kun to 100 nin no Otomodachi,Robin-kun to 100 nin no Otomodachi에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/26413.webp?s=4307f3de8d927e288d551ecc4840c69a,ACTIVE,13,163,131313,2023-06-27 00:33:14.962273,,,5.22
6045,e092f98a-087a-44d8-8ece-e12f28b45ca2,어린이,6044번째 사람,Robin-kun to 100 nin no Otomodachi Season 2,Robin-kun to 100 nin no Otomodachi Season 2에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/11/40909.webp?s=704f16d4dab45f8187f6e145e9ab5cc4,ACTIVE,13,73,131313,2023-06-27 00:33:14.962273,,,5.17
6046,3a911367-6f36-4abd-9936-a9ac7fdb4aa0,"코미디,SF",6045번째 사람,Robo to Shoujo (Kari): Oshirase Gekijou (Kari),Robo to Shoujo (Kari): Oshirase Gekijou (Kari)에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/75293.webp?s=b27d4a0b809ee1efdff2f423c302bf15,ACTIVE,5,127,555,2023-06-27 00:33:14.962273,,,3.81
6047,6586a55e-a0b5-49c3-85a8-eec10b51a2e6,"자동차,코미디,어린이",6046번째 사람,Robocar Poli,Robocar Poli에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/78248.webp?s=31b931b6cbe5ee5b5f408ea80893ac7d,ACTIVE,26,51,262626,2023-06-27 00:33:14.962273,,,4.85
6048,21384cd0-d77b-4b70-9398-2a35639e24ae,"자동차,어린이,경찰",6047번째 사람,Robocar Poli 2,Robocar Poli 2에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/78248.webp?s=31b931b6cbe5ee5b5f408ea80893ac7d,ACTIVE,26,45,262626,2023-06-27 00:33:14.962273,,,5.45
6049,ce329b9f-f415-401c-8009-1cd8864d4add,SF,6048번째 사람,RoboDz,RoboDz에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/8715.webp?s=675394cf72c2afc4cd38307d0e5e8d5c,ACTIVE,26,125,262626,2023-06-27 00:33:14.962273,,,5.0
6050,f027d815-23e6-4794-a29d-323ede789834,"모험,코미디,어린이,일상",6049번째 사람,Robokko Beeton,Robokko Beeton에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/53671.webp?s=45ea1269fa5750d25607246569e159fa,ACTIVE,50,71,505050,2023-06-27 00:33:14.962273,,,6.17
6051,25a7426e-829a-40e1-a0c7-84d1f6fea465,"액션,메카",6050번째 사람,Robot King,Robot King에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/44780.webp?s=6edffc950db9eae3208fbde0844641b4,ACTIVE,1,90,111,2023-06-27 00:33:14.962273,,,4.67
6052,e375ecd2-aa6a-4d7e-9391-0d8bde0f6b9e,"모험,코미디,어린이,메카",6051번째 사람,Robot Pulta,Robot Pulta에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/70637.webp?s=8b7c70d743e054ac6b676e31583b116b,ACTIVE,40,45,404040,2023-06-27 00:33:14.962273,,,5.0
6053,6904bfc7-fb90-4a4e-9df6-9ecac5c01de0,"액션,메카,SF",6052번째 사람,Robot Taekwon V 3tan! Sujung Teukgongdae,Robot Taekwon V 3tan! Sujung Teukgongdae에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/5/44670.webp?s=c6615d6b28e158767e5b028c3e40e7ea,ACTIVE,1,86,111,2023-06-27 00:33:14.962273,,,4.81
6054,286541b7-64c5-4823-a782-beb923bd23d9,메카,6053번째 사람,Robot Taekwon V wa Hwanggeum Nalgae,Robot Taekwon V wa Hwanggeum Nalgae에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/44650.webp?s=401bda033371a2a98659d040b47daa79,ACTIVE,1,91,111,2023-06-27 00:33:14.962273,,,4.93
6055,aaeb5193-7851-4adc-ada1-4822d11e6b30,"액션,메카,SF",6054번째 사람,Robot Taekwon V: Wooju Jakjeon,Robot Taekwon V: Wooju Jakjeon에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/44666.webp?s=3ff162f9534409bd66a2df3018856b6b,ACTIVE,1,88,111,2023-06-27 00:33:14.962273,,,4.88
